part_id,month,year,sday_id,dayofweek,day,wave
B6_20002,6,2020,2020.06.11,4,11,6
B6_20003,6,2020,2020.06.11,4,11,6
B6_20005,6,2020,2020.06.11,4,11,6
B6_20006,6,2020,2020.06.13,6,13,6
B6_20008,6,2020,2020.06.11,4,11,6
B6_20009,6,2020,2020.06.12,5,12,6
B6_20010,6,2020,2020.06.13,6,13,6
B6_20011,6,2020,2020.06.11,4,11,6
B6_20013,6,2020,2020.06.12,5,12,6
B6_20014,6,2020,2020.06.10,3,10,6
B6_20015,6,2020,2020.06.11,4,11,6
B6_20017,6,2020,2020.06.11,4,11,6
B6_20019,6,2020,2020.06.10,3,10,6
B6_20021,6,2020,2020.06.11,4,11,6
B6_20022,6,2020,2020.06.12,5,12,6
B6_20023,6,2020,2020.06.12,5,12,6
B6_20024,6,2020,2020.06.11,4,11,6
B6_20026,6,2020,2020.06.12,5,12,6
B6_20027,6,2020,2020.06.10,3,10,6
B6_20028,6,2020,2020.06.11,4,11,6
B6_20030,6,2020,2020.06.12,5,12,6
B6_20031,6,2020,2020.06.13,6,13,6
B6_20033,6,2020,2020.06.10,3,10,6
B6_20034,6,2020,2020.06.12,5,12,6
B6_20036,6,2020,2020.06.12,5,12,6
B6_20038,6,2020,2020.06.10,3,10,6
B6_20039,6,2020,2020.06.12,5,12,6
B6_20040,6,2020,2020.06.11,4,11,6
B6_20041,6,2020,2020.06.11,4,11,6
B6_20042,6,2020,2020.06.11,4,11,6
B6_20044,6,2020,2020.06.16,2,16,6
B6_20045,6,2020,2020.06.10,3,10,6
B6_20046,6,2020,2020.06.10,3,10,6
B6_20047,6,2020,2020.06.10,3,10,6
B6_20048,6,2020,2020.06.11,4,11,6
B6_20049,6,2020,2020.06.10,3,10,6
B6_20050,6,2020,2020.06.11,4,11,6
B6_20051,6,2020,2020.06.11,4,11,6
B6_20052,6,2020,2020.06.10,3,10,6
B6_20053,6,2020,2020.06.10,3,10,6
B6_20054,6,2020,2020.06.11,4,11,6
B6_20055,6,2020,2020.06.11,4,11,6
B6_20057,6,2020,2020.06.11,4,11,6
B6_20058,6,2020,2020.06.11,4,11,6
B6_20059,6,2020,2020.06.11,4,11,6
B6_20061,6,2020,2020.06.11,4,11,6
B6_20062,6,2020,2020.06.11,4,11,6
B6_20063,6,2020,2020.06.11,4,11,6
B6_20064,6,2020,2020.06.11,4,11,6
B6_20067,6,2020,2020.06.11,4,11,6
B6_20068,6,2020,2020.06.14,0,14,6
B6_20069,6,2020,2020.06.11,4,11,6
B6_20070,6,2020,2020.06.11,4,11,6
B6_20071,6,2020,2020.06.11,4,11,6
B6_20072,6,2020,2020.06.10,3,10,6
B6_20073,6,2020,2020.06.10,3,10,6
B6_20077,6,2020,2020.06.11,4,11,6
B6_20078,6,2020,2020.06.11,4,11,6
B6_20080,6,2020,2020.06.11,4,11,6
B6_20081,6,2020,2020.06.10,3,10,6
B6_20084,6,2020,2020.06.10,3,10,6
B6_20085,6,2020,2020.06.11,4,11,6
B6_20086,6,2020,2020.06.11,4,11,6
B6_20088,6,2020,2020.06.11,4,11,6
B6_20090,6,2020,2020.06.11,4,11,6
B6_20091,6,2020,2020.06.11,4,11,6
B6_20093,6,2020,2020.06.11,4,11,6
B6_20094,6,2020,2020.06.11,4,11,6
B6_20096,6,2020,2020.06.11,4,11,6
B6_20098,6,2020,2020.06.11,4,11,6
B6_20099,6,2020,2020.06.11,4,11,6
B6_20100,6,2020,2020.06.11,4,11,6
B6_20101,6,2020,2020.06.12,5,12,6
B6_20103,6,2020,2020.06.11,4,11,6
B6_20104,6,2020,2020.06.10,3,10,6
B6_20105,6,2020,2020.06.12,5,12,6
B6_20106,6,2020,2020.06.11,4,11,6
B6_20107,6,2020,2020.06.11,4,11,6
B6_20108,6,2020,2020.06.11,4,11,6
B6_20110,6,2020,2020.06.10,3,10,6
B6_20111,6,2020,2020.06.10,3,10,6
B6_20114,6,2020,2020.06.11,4,11,6
B6_20117,6,2020,2020.06.10,3,10,6
B6_20118,6,2020,2020.06.11,4,11,6
B6_20119,6,2020,2020.06.10,3,10,6
B6_20122,6,2020,2020.06.11,4,11,6
B6_20123,6,2020,2020.06.16,2,16,6
B6_20125,6,2020,2020.06.11,4,11,6
B6_20126,6,2020,2020.06.12,5,12,6
B6_20128,6,2020,2020.06.10,3,10,6
B6_20130,6,2020,2020.06.11,4,11,6
B6_20131,6,2020,2020.06.11,4,11,6
B6_20132,6,2020,2020.06.12,5,12,6
B6_20133,6,2020,2020.06.12,5,12,6
B6_20134,6,2020,2020.06.10,3,10,6
B6_20135,6,2020,2020.06.10,3,10,6
B6_20136,6,2020,2020.06.10,3,10,6
B6_20137,6,2020,2020.06.11,4,11,6
B6_20138,6,2020,2020.06.10,3,10,6
B6_20139,6,2020,2020.06.11,4,11,6
B6_20140,6,2020,2020.06.11,4,11,6
B6_20143,6,2020,2020.06.10,3,10,6
B6_20145,6,2020,2020.06.13,6,13,6
B6_20146,6,2020,2020.06.11,4,11,6
B6_20148,6,2020,2020.06.10,3,10,6
B6_20149,6,2020,2020.06.11,4,11,6
B6_20152,6,2020,2020.06.16,2,16,6
B6_20153,6,2020,2020.06.10,3,10,6
B6_20155,6,2020,2020.06.11,4,11,6
B6_20156,6,2020,2020.06.11,4,11,6
B6_20157,6,2020,2020.06.10,3,10,6
B6_20160,6,2020,2020.06.11,4,11,6
B6_20161,6,2020,2020.06.11,4,11,6
B6_20164,6,2020,2020.06.10,3,10,6
B6_20165,6,2020,2020.06.11,4,11,6
B6_20166,6,2020,2020.06.11,4,11,6
B6_20167,6,2020,2020.06.11,4,11,6
B6_20168,6,2020,2020.06.11,4,11,6
B6_20169,6,2020,2020.06.11,4,11,6
B6_20170,6,2020,2020.06.10,3,10,6
B6_20172,6,2020,2020.06.10,3,10,6
B6_20173,6,2020,2020.06.11,4,11,6
B6_20175,6,2020,2020.06.10,3,10,6
B6_20176,6,2020,2020.06.12,5,12,6
B6_20177,6,2020,2020.06.12,5,12,6
B6_20178,6,2020,2020.06.11,4,11,6
B6_20180,6,2020,2020.06.13,6,13,6
B6_20182,6,2020,2020.06.10,3,10,6
B6_20183,6,2020,2020.06.11,4,11,6
B6_20184,6,2020,2020.06.11,4,11,6
B6_20185,6,2020,2020.06.11,4,11,6
B6_20186,6,2020,2020.06.12,5,12,6
B6_20188,6,2020,2020.06.16,2,16,6
B6_20189,6,2020,2020.06.11,4,11,6
B6_20192,6,2020,2020.06.11,4,11,6
B6_20195,6,2020,2020.06.10,3,10,6
B6_20196,6,2020,2020.06.11,4,11,6
B6_20197,6,2020,2020.06.10,3,10,6
B6_20202,6,2020,2020.06.11,4,11,6
B6_20203,6,2020,2020.06.12,5,12,6
B6_20204,6,2020,2020.06.11,4,11,6
B6_20205,6,2020,2020.06.11,4,11,6
B6_20207,6,2020,2020.06.11,4,11,6
B6_20210,6,2020,2020.06.11,4,11,6
B6_20211,6,2020,2020.06.11,4,11,6
B6_20212,6,2020,2020.06.11,4,11,6
B6_20213,6,2020,2020.06.11,4,11,6
B6_20215,6,2020,2020.06.11,4,11,6
B6_20217,6,2020,2020.06.12,5,12,6
B6_20218,6,2020,2020.06.11,4,11,6
B6_20219,6,2020,2020.06.10,3,10,6
B6_20223,6,2020,2020.06.10,3,10,6
B6_20224,6,2020,2020.06.11,4,11,6
B6_20225,6,2020,2020.06.10,3,10,6
B6_20226,6,2020,2020.06.10,3,10,6
B6_20228,6,2020,2020.06.11,4,11,6
B6_20229,6,2020,2020.06.11,4,11,6
B6_20232,6,2020,2020.06.11,4,11,6
B6_20234,6,2020,2020.06.17,3,17,6
B6_20235,6,2020,2020.06.10,3,10,6
B6_20236,6,2020,2020.06.11,4,11,6
B6_20237,6,2020,2020.06.11,4,11,6
B6_20238,6,2020,2020.06.11,4,11,6
B6_20239,6,2020,2020.06.11,4,11,6
B6_20240,6,2020,2020.06.11,4,11,6
B6_20241,6,2020,2020.06.11,4,11,6
B6_20242,6,2020,2020.06.11,4,11,6
B6_20243,6,2020,2020.06.12,5,12,6
B6_20244,6,2020,2020.06.11,4,11,6
B6_20247,6,2020,2020.06.11,4,11,6
B6_20249,6,2020,2020.06.11,4,11,6
B6_20250,6,2020,2020.06.11,4,11,6
B6_20251,6,2020,2020.06.13,6,13,6
B6_20252,6,2020,2020.06.11,4,11,6
B6_20254,6,2020,2020.06.10,3,10,6
B6_20256,6,2020,2020.06.11,4,11,6
B6_20257,6,2020,2020.06.11,4,11,6
B6_20258,6,2020,2020.06.11,4,11,6
B6_20260,6,2020,2020.06.10,3,10,6
B6_20264,6,2020,2020.06.11,4,11,6
B6_20266,6,2020,2020.06.11,4,11,6
B6_20267,6,2020,2020.06.11,4,11,6
B6_20268,6,2020,2020.06.11,4,11,6
B6_20270,6,2020,2020.06.11,4,11,6
B6_20271,6,2020,2020.06.11,4,11,6
B6_20272,6,2020,2020.06.10,3,10,6
B6_20273,6,2020,2020.06.11,4,11,6
B6_20274,6,2020,2020.06.11,4,11,6
B6_20275,6,2020,2020.06.11,4,11,6
B6_20276,6,2020,2020.06.14,0,14,6
B6_20277,6,2020,2020.06.11,4,11,6
B6_20278,6,2020,2020.06.11,4,11,6
B6_20279,6,2020,2020.06.10,3,10,6
B6_20280,6,2020,2020.06.10,3,10,6
B6_20281,6,2020,2020.06.10,3,10,6
B6_20282,6,2020,2020.06.10,3,10,6
B6_20284,6,2020,2020.06.11,4,11,6
B6_20285,6,2020,2020.06.11,4,11,6
B6_20286,6,2020,2020.06.12,5,12,6
B6_20287,6,2020,2020.06.10,3,10,6
B6_20288,6,2020,2020.06.14,0,14,6
B6_20290,6,2020,2020.06.11,4,11,6
B6_20293,6,2020,2020.06.11,4,11,6
B6_20297,6,2020,2020.06.16,2,16,6
B6_20298,6,2020,2020.06.13,6,13,6
B6_20300,6,2020,2020.06.10,3,10,6
B6_20301,6,2020,2020.06.11,4,11,6
B6_20304,6,2020,2020.06.13,6,13,6
B6_20305,6,2020,2020.06.11,4,11,6
B6_20306,6,2020,2020.06.11,4,11,6
B6_20307,6,2020,2020.06.11,4,11,6
B6_20309,6,2020,2020.06.11,4,11,6
B6_20311,6,2020,2020.06.11,4,11,6
B6_20312,6,2020,2020.06.11,4,11,6
B6_20313,6,2020,2020.06.11,4,11,6
B6_20316,6,2020,2020.06.10,3,10,6
B6_20317,6,2020,2020.06.11,4,11,6
B6_20318,6,2020,2020.06.10,3,10,6
B6_20319,6,2020,2020.06.13,6,13,6
B6_20321,6,2020,2020.06.11,4,11,6
B6_20324,6,2020,2020.06.11,4,11,6
B6_20325,6,2020,2020.06.12,5,12,6
B6_20326,6,2020,2020.06.10,3,10,6
B6_20327,6,2020,2020.06.11,4,11,6
B6_20329,6,2020,2020.06.11,4,11,6
B6_20330,6,2020,2020.06.10,3,10,6
B6_20332,6,2020,2020.06.11,4,11,6
B6_20333,6,2020,2020.06.10,3,10,6
B6_20334,6,2020,2020.06.10,3,10,6
B6_20341,6,2020,2020.06.11,4,11,6
B6_20343,6,2020,2020.06.10,3,10,6
B6_20344,6,2020,2020.06.11,4,11,6
B6_20346,6,2020,2020.06.10,3,10,6
B6_20348,6,2020,2020.06.11,4,11,6
B6_20349,6,2020,2020.06.10,3,10,6
B6_20350,6,2020,2020.06.11,4,11,6
B6_20356,6,2020,2020.06.11,4,11,6
B6_20357,6,2020,2020.06.11,4,11,6
B6_20358,6,2020,2020.06.16,2,16,6
B6_20360,6,2020,2020.06.11,4,11,6
B6_20361,6,2020,2020.06.10,3,10,6
B6_20362,6,2020,2020.06.12,5,12,6
B6_20365,6,2020,2020.06.11,4,11,6
B6_20367,6,2020,2020.06.10,3,10,6
B6_20369,6,2020,2020.06.11,4,11,6
B6_20370,6,2020,2020.06.12,5,12,6
B6_20374,6,2020,2020.06.11,4,11,6
B6_20375,6,2020,2020.06.11,4,11,6
B6_20376,6,2020,2020.06.10,3,10,6
B6_20378,6,2020,2020.06.11,4,11,6
B6_20379,6,2020,2020.06.11,4,11,6
B6_20380,6,2020,2020.06.11,4,11,6
B6_20381,6,2020,2020.06.11,4,11,6
B6_20382,6,2020,2020.06.11,4,11,6
B6_20383,6,2020,2020.06.10,3,10,6
B6_20384,6,2020,2020.06.10,3,10,6
B6_20385,6,2020,2020.06.10,3,10,6
B6_20386,6,2020,2020.06.10,3,10,6
B6_20387,6,2020,2020.06.11,4,11,6
B6_20389,6,2020,2020.06.11,4,11,6
B6_20391,6,2020,2020.06.11,4,11,6
B6_20393,6,2020,2020.06.11,4,11,6
B6_20394,6,2020,2020.06.11,4,11,6
B6_20395,6,2020,2020.06.11,4,11,6
B6_20398,6,2020,2020.06.10,3,10,6
B6_20399,6,2020,2020.06.11,4,11,6
B6_20400,6,2020,2020.06.11,4,11,6
B6_20401,6,2020,2020.06.11,4,11,6
B6_20402,6,2020,2020.06.11,4,11,6
B6_20403,6,2020,2020.06.16,2,16,6
B6_20405,6,2020,2020.06.11,4,11,6
B6_20408,6,2020,2020.06.11,4,11,6
B6_20409,6,2020,2020.06.12,5,12,6
B6_20412,6,2020,2020.06.11,4,11,6
B6_20413,6,2020,2020.06.11,4,11,6
B6_20419,6,2020,2020.06.11,4,11,6
B6_20420,6,2020,2020.06.10,3,10,6
B6_20421,6,2020,2020.06.11,4,11,6
B6_20423,6,2020,2020.06.11,4,11,6
B6_20427,6,2020,2020.06.10,3,10,6
B6_20431,6,2020,2020.06.11,4,11,6
B6_20432,6,2020,2020.06.11,4,11,6
B6_20433,6,2020,2020.06.11,4,11,6
B6_20434,6,2020,2020.06.10,3,10,6
B6_20435,6,2020,2020.06.11,4,11,6
B6_20436,6,2020,2020.06.10,3,10,6
B6_20439,6,2020,2020.06.10,3,10,6
B6_20441,6,2020,2020.06.11,4,11,6
B6_20442,6,2020,2020.06.11,4,11,6
B6_20443,6,2020,2020.06.10,3,10,6
B6_20445,6,2020,2020.06.10,3,10,6
B6_20446,6,2020,2020.06.16,2,16,6
B6_20447,6,2020,2020.06.11,4,11,6
B6_20448,6,2020,2020.06.11,4,11,6
B6_20449,6,2020,2020.06.11,4,11,6
B6_20451,6,2020,2020.06.10,3,10,6
B6_20452,6,2020,2020.06.11,4,11,6
B6_20455,6,2020,2020.06.11,4,11,6
B6_20456,6,2020,2020.06.10,3,10,6
B6_20457,6,2020,2020.06.11,4,11,6
B6_20459,6,2020,2020.06.10,3,10,6
B6_20460,6,2020,2020.06.11,4,11,6
B6_20461,6,2020,2020.06.13,6,13,6
B6_20463,6,2020,2020.06.11,4,11,6
B6_20465,6,2020,2020.06.11,4,11,6
B6_20469,6,2020,2020.06.11,4,11,6
B6_20472,6,2020,2020.06.11,4,11,6
B6_20474,6,2020,2020.06.11,4,11,6
B6_20476,6,2020,2020.06.11,4,11,6
B6_20477,6,2020,2020.06.10,3,10,6
B6_20479,6,2020,2020.06.10,3,10,6
B6_20480,6,2020,2020.06.11,4,11,6
B6_20481,6,2020,2020.06.11,4,11,6
B6_20484,6,2020,2020.06.12,5,12,6
B6_20486,6,2020,2020.06.10,3,10,6
B6_20487,6,2020,2020.06.11,4,11,6
B6_20488,6,2020,2020.06.10,3,10,6
B6_20490,6,2020,2020.06.11,4,11,6
B6_20494,6,2020,2020.06.10,3,10,6
B6_20498,6,2020,2020.06.16,2,16,6
B6_20499,6,2020,2020.06.11,4,11,6
B6_20500,6,2020,2020.06.11,4,11,6
B6_20503,6,2020,2020.06.11,4,11,6
B6_20504,6,2020,2020.06.12,5,12,6
B6_20506,6,2020,2020.06.12,5,12,6
B6_20508,6,2020,2020.06.11,4,11,6
B6_20509,6,2020,2020.06.11,4,11,6
B6_20515,6,2020,2020.06.12,5,12,6
B6_20518,6,2020,2020.06.10,3,10,6
B6_20519,6,2020,2020.06.13,6,13,6
B6_20520,6,2020,2020.06.11,4,11,6
B6_20521,6,2020,2020.06.12,5,12,6
B6_20523,6,2020,2020.06.11,4,11,6
B6_20525,6,2020,2020.06.10,3,10,6
B6_20527,6,2020,2020.06.11,4,11,6
B6_20529,6,2020,2020.06.11,4,11,6
B6_20530,6,2020,2020.06.12,5,12,6
B6_20531,6,2020,2020.06.10,3,10,6
B6_20532,6,2020,2020.06.13,6,13,6
B6_20533,6,2020,2020.06.12,5,12,6
B6_20534,6,2020,2020.06.12,5,12,6
B6_20536,6,2020,2020.06.11,4,11,6
B6_20539,6,2020,2020.06.11,4,11,6
B6_20549,6,2020,2020.06.11,4,11,6
B6_20551,6,2020,2020.06.11,4,11,6
B6_20553,6,2020,2020.06.10,3,10,6
B6_20554,6,2020,2020.06.11,4,11,6
B6_20556,6,2020,2020.06.11,4,11,6
B6_20558,6,2020,2020.06.14,0,14,6
B6_20559,6,2020,2020.06.10,3,10,6
B6_20560,6,2020,2020.06.11,4,11,6
B6_20563,6,2020,2020.06.11,4,11,6
B6_20569,6,2020,2020.06.11,4,11,6
B6_20572,6,2020,2020.06.11,4,11,6
B6_20573,6,2020,2020.06.12,5,12,6
B6_20575,6,2020,2020.06.11,4,11,6
B6_20583,6,2020,2020.06.11,4,11,6
B6_20584,6,2020,2020.06.12,5,12,6
B6_20586,6,2020,2020.06.12,5,12,6
B6_20587,6,2020,2020.06.10,3,10,6
B6_20588,6,2020,2020.06.10,3,10,6
B6_20592,6,2020,2020.06.11,4,11,6
B6_20597,6,2020,2020.06.11,4,11,6
B6_20599,6,2020,2020.06.12,5,12,6
B6_20600,6,2020,2020.06.16,2,16,6
B6_20601,6,2020,2020.06.11,4,11,6
B6_20602,6,2020,2020.06.11,4,11,6
B6_20603,6,2020,2020.06.11,4,11,6
B6_20604,6,2020,2020.06.10,3,10,6
B6_20605,6,2020,2020.06.11,4,11,6
B6_20606,6,2020,2020.06.11,4,11,6
B6_20608,6,2020,2020.06.11,4,11,6
B6_20612,6,2020,2020.06.11,4,11,6
B6_20614,6,2020,2020.06.10,3,10,6
B6_20616,6,2020,2020.06.11,4,11,6
B6_20627,6,2020,2020.06.10,3,10,6
B6_20634,6,2020,2020.06.16,2,16,6
B6_20635,6,2020,2020.06.11,4,11,6
B6_20636,6,2020,2020.06.11,4,11,6
B6_20637,6,2020,2020.06.10,3,10,6
B6_20640,6,2020,2020.06.10,3,10,6
B6_20641,6,2020,2020.06.10,3,10,6
B6_20645,6,2020,2020.06.11,4,11,6
B6_20646,6,2020,2020.06.11,4,11,6
B6_20649,6,2020,2020.06.12,5,12,6
B6_20650,6,2020,2020.06.10,3,10,6
B6_20652,6,2020,2020.06.13,6,13,6
B6_20656,6,2020,2020.06.11,4,11,6
B6_20667,6,2020,2020.06.11,4,11,6
B6_20670,6,2020,2020.06.16,2,16,6
B6_20672,6,2020,2020.06.12,5,12,6
B6_20676,6,2020,2020.06.11,4,11,6
B6_20682,6,2020,2020.06.10,3,10,6
B6_20683,6,2020,2020.06.10,3,10,6
B6_20684,6,2020,2020.06.14,0,14,6
B6_20686,6,2020,2020.06.11,4,11,6
B6_20694,6,2020,2020.06.10,3,10,6
B6_20696,6,2020,2020.06.11,4,11,6
B6_20697,6,2020,2020.06.11,4,11,6
B6_20705,6,2020,2020.06.11,4,11,6
B6_20708,6,2020,2020.06.11,4,11,6
B6_20710,6,2020,2020.06.12,5,12,6
B6_20711,6,2020,2020.06.10,3,10,6
B6_20712,6,2020,2020.06.11,4,11,6
B6_20713,6,2020,2020.06.11,4,11,6
B6_20714,6,2020,2020.06.11,4,11,6
B6_20716,6,2020,2020.06.11,4,11,6
B6_20718,6,2020,2020.06.12,5,12,6
B6_20719,6,2020,2020.06.11,4,11,6
B6_20720,6,2020,2020.06.11,4,11,6
B6_20721,6,2020,2020.06.10,3,10,6
B6_20723,6,2020,2020.06.10,3,10,6
B6_20725,6,2020,2020.06.11,4,11,6
B6_20726,6,2020,2020.06.10,3,10,6
B6_20727,6,2020,2020.06.16,2,16,6
B6_20729,6,2020,2020.06.11,4,11,6
B6_20732,6,2020,2020.06.11,4,11,6
B6_20733,6,2020,2020.06.11,4,11,6
B6_20734,6,2020,2020.06.12,5,12,6
B6_20735,6,2020,2020.06.10,3,10,6
B6_20736,6,2020,2020.06.11,4,11,6
B6_20737,6,2020,2020.06.11,4,11,6
B6_20740,6,2020,2020.06.11,4,11,6
B6_20742,6,2020,2020.06.11,4,11,6
B6_20744,6,2020,2020.06.11,4,11,6
B6_20745,6,2020,2020.06.10,3,10,6
B6_20746,6,2020,2020.06.11,4,11,6
B6_20749,6,2020,2020.06.11,4,11,6
B6_20750,6,2020,2020.06.11,4,11,6
B6_20751,6,2020,2020.06.10,3,10,6
B6_20752,6,2020,2020.06.10,3,10,6
B6_20753,6,2020,2020.06.11,4,11,6
B6_20755,6,2020,2020.06.11,4,11,6
B6_20757,6,2020,2020.06.16,2,16,6
B6_20758,6,2020,2020.06.16,2,16,6
B6_20759,6,2020,2020.06.11,4,11,6
B6_20761,6,2020,2020.06.10,3,10,6
B6_20762,6,2020,2020.06.11,4,11,6
B6_20763,6,2020,2020.06.10,3,10,6
B6_20764,6,2020,2020.06.10,3,10,6
B6_20765,6,2020,2020.06.11,4,11,6
B6_20766,6,2020,2020.06.10,3,10,6
B6_20772,6,2020,2020.06.11,4,11,6
B6_20774,6,2020,2020.06.11,4,11,6
B6_20776,6,2020,2020.06.10,3,10,6
B6_20777,6,2020,2020.06.14,0,14,6
B6_20778,6,2020,2020.06.10,3,10,6
B6_20779,6,2020,2020.06.16,2,16,6
B6_20780,6,2020,2020.06.10,3,10,6
B6_20781,6,2020,2020.06.10,3,10,6
B6_20782,6,2020,2020.06.11,4,11,6
B6_20783,6,2020,2020.06.11,4,11,6
B6_20784,6,2020,2020.06.10,3,10,6
B6_20785,6,2020,2020.06.11,4,11,6
B6_20786,6,2020,2020.06.11,4,11,6
B6_20787,6,2020,2020.06.11,4,11,6
B6_20789,6,2020,2020.06.11,4,11,6
B6_20790,6,2020,2020.06.10,3,10,6
B6_20791,6,2020,2020.06.10,3,10,6
B6_20792,6,2020,2020.06.10,3,10,6
B6_20793,6,2020,2020.06.10,3,10,6
B6_20794,6,2020,2020.06.11,4,11,6
B6_20795,6,2020,2020.06.11,4,11,6
B6_20796,6,2020,2020.06.11,4,11,6
B6_20797,6,2020,2020.06.11,4,11,6
B6_20798,6,2020,2020.06.10,3,10,6
B6_20799,6,2020,2020.06.10,3,10,6
B6_20800,6,2020,2020.06.11,4,11,6
B6_20802,6,2020,2020.06.12,5,12,6
B6_20803,6,2020,2020.06.11,4,11,6
B6_20805,6,2020,2020.06.11,4,11,6
B6_20806,6,2020,2020.06.11,4,11,6
B6_20807,6,2020,2020.06.11,4,11,6
B6_20808,6,2020,2020.06.10,3,10,6
B6_20809,6,2020,2020.06.10,3,10,6
B6_20810,6,2020,2020.06.10,3,10,6
B6_20812,6,2020,2020.06.10,3,10,6
B6_20813,6,2020,2020.06.10,3,10,6
B6_20814,6,2020,2020.06.10,3,10,6
B6_20815,6,2020,2020.06.11,4,11,6
B6_20816,6,2020,2020.06.10,3,10,6
B6_20818,6,2020,2020.06.10,3,10,6
B6_20819,6,2020,2020.06.10,3,10,6
B6_20820,6,2020,2020.06.12,5,12,6
B6_20821,6,2020,2020.06.11,4,11,6
B6_20822,6,2020,2020.06.11,4,11,6
B6_20823,6,2020,2020.06.11,4,11,6
B6_20824,6,2020,2020.06.11,4,11,6
B6_20825,6,2020,2020.06.11,4,11,6
B6_20826,6,2020,2020.06.12,5,12,6
B6_20827,6,2020,2020.06.11,4,11,6
B6_20829,6,2020,2020.06.11,4,11,6
B6_20830,6,2020,2020.06.11,4,11,6
B6_20832,6,2020,2020.06.10,3,10,6
B6_20833,6,2020,2020.06.11,4,11,6
B6_20835,6,2020,2020.06.11,4,11,6
B6_20836,6,2020,2020.06.10,3,10,6
B6_20837,6,2020,2020.06.12,5,12,6
B6_20839,6,2020,2020.06.11,4,11,6
B6_20840,6,2020,2020.06.11,4,11,6
B6_20841,6,2020,2020.06.12,5,12,6
B6_20842,6,2020,2020.06.11,4,11,6
B6_20843,6,2020,2020.06.11,4,11,6
B6_20844,6,2020,2020.06.12,5,12,6
B6_20846,6,2020,2020.06.12,5,12,6
B6_20847,6,2020,2020.06.13,6,13,6
B6_20848,6,2020,2020.06.12,5,12,6
B6_20849,6,2020,2020.06.12,5,12,6
B6_20850,6,2020,2020.06.11,4,11,6
B6_20851,6,2020,2020.06.11,4,11,6
B6_20852,6,2020,2020.06.12,5,12,6
B6_20853,6,2020,2020.06.10,3,10,6
B6_20854,6,2020,2020.06.11,4,11,6
B6_20855,6,2020,2020.06.10,3,10,6
B6_20856,6,2020,2020.06.11,4,11,6
B6_20857,6,2020,2020.06.11,4,11,6
B6_20858,6,2020,2020.06.12,5,12,6
B6_20859,6,2020,2020.06.10,3,10,6
B6_20860,6,2020,2020.06.11,4,11,6
B6_20861,6,2020,2020.06.11,4,11,6
B6_20863,6,2020,2020.06.10,3,10,6
B6_20864,6,2020,2020.06.11,4,11,6
B6_20866,6,2020,2020.06.11,4,11,6
B6_20867,6,2020,2020.06.10,3,10,6
B6_20871,6,2020,2020.06.11,4,11,6
B6_20872,6,2020,2020.06.10,3,10,6
B6_20873,6,2020,2020.06.11,4,11,6
B6_20874,6,2020,2020.06.10,3,10,6
B6_20876,6,2020,2020.06.10,3,10,6
B6_20877,6,2020,2020.06.10,3,10,6
B6_20880,6,2020,2020.06.11,4,11,6
B6_20881,6,2020,2020.06.11,4,11,6
B6_20884,6,2020,2020.06.12,5,12,6
B6_20886,6,2020,2020.06.14,0,14,6
B6_20887,6,2020,2020.06.11,4,11,6
B6_20889,6,2020,2020.06.10,3,10,6
B6_20891,6,2020,2020.06.13,6,13,6
B6_20892,6,2020,2020.06.11,4,11,6
B6_20893,6,2020,2020.06.11,4,11,6
B6_20894,6,2020,2020.06.16,2,16,6
B6_20896,6,2020,2020.06.11,4,11,6
B6_20897,6,2020,2020.06.10,3,10,6
B6_20899,6,2020,2020.06.10,3,10,6
B6_20900,6,2020,2020.06.11,4,11,6
B6_20901,6,2020,2020.06.12,5,12,6
B6_20903,6,2020,2020.06.10,3,10,6
B6_20904,6,2020,2020.06.11,4,11,6
B6_20908,6,2020,2020.06.11,4,11,6
B6_20909,6,2020,2020.06.13,6,13,6
B6_20910,6,2020,2020.06.10,3,10,6
B6_20911,6,2020,2020.06.11,4,11,6
B6_20912,6,2020,2020.06.11,4,11,6
B6_20914,6,2020,2020.06.10,3,10,6
B6_20915,6,2020,2020.06.12,5,12,6
B6_20916,6,2020,2020.06.11,4,11,6
B6_20917,6,2020,2020.06.11,4,11,6
B6_20918,6,2020,2020.06.10,3,10,6
B6_20919,6,2020,2020.06.11,4,11,6
B6_20920,6,2020,2020.06.11,4,11,6
B6_20921,6,2020,2020.06.12,5,12,6
B6_20923,6,2020,2020.06.12,5,12,6
B6_20924,6,2020,2020.06.10,3,10,6
B6_20927,6,2020,2020.06.11,4,11,6
B6_20930,6,2020,2020.06.11,4,11,6
B6_20933,6,2020,2020.06.12,5,12,6
B6_20937,6,2020,2020.06.10,3,10,6
B6_20938,6,2020,2020.06.11,4,11,6
B6_20939,6,2020,2020.06.10,3,10,6
B6_20940,6,2020,2020.06.11,4,11,6
B6_20941,6,2020,2020.06.11,4,11,6
B6_20943,6,2020,2020.06.11,4,11,6
B6_20944,6,2020,2020.06.12,5,12,6
B6_20946,6,2020,2020.06.11,4,11,6
B6_20947,6,2020,2020.06.11,4,11,6
B6_20949,6,2020,2020.06.11,4,11,6
B6_20951,6,2020,2020.06.13,6,13,6
B6_20952,6,2020,2020.06.12,5,12,6
B6_20953,6,2020,2020.06.11,4,11,6
B6_20955,6,2020,2020.06.16,2,16,6
B6_20956,6,2020,2020.06.11,4,11,6
B6_20965,6,2020,2020.06.10,3,10,6
B6_20966,6,2020,2020.06.16,2,16,6
