hh_id,country,hh_size
HHB6_20367,uk,1
HHB6_20369,uk,2
HHB6_20370,uk,2
HHB6_20374,uk,5
HHB6_20375,uk,2
HHB6_20376,uk,3
HHB6_20378,uk,1
HHB6_20379,uk,2
HHB6_20380,uk,2
HHB6_20381,uk,1
HHB6_20382,uk,2
HHB6_20383,uk,4
HHB6_20384,uk,3
HHB6_20385,uk,1
HHB6_20386,uk,1
HHB6_20387,uk,4
HHB6_20389,uk,4
HHB6_20391,uk,1
HHB6_20393,uk,4
HHB6_20394,uk,4
HHB6_20395,uk,1
HHB6_20398,uk,2
HHB6_20399,uk,2
HHB6_20400,uk,1
HHB6_20401,uk,2
HHB6_20402,uk,3
HHB6_20403,uk,3
HHB6_20405,uk,2
HHB6_20408,uk,3
HHB6_20409,uk,4
HHB6_20412,uk,3
HHB6_20413,uk,2
HHB6_20419,uk,4
HHB6_20420,uk,2
HHB6_20421,uk,4
HHB6_20423,uk,2
HHB6_20427,uk,9
HHB6_20431,uk,4
HHB6_20432,uk,2
HHB6_20433,uk,6
HHB6_20434,uk,3
HHB6_20435,uk,6
HHB6_20436,uk,3
HHB6_20439,uk,2
HHB6_20441,uk,3
HHB6_20442,uk,2
HHB6_20443,uk,1
HHB6_20445,uk,2
HHB6_20446,uk,2
HHB6_20447,uk,1
HHB6_20448,uk,2
HHB6_20449,uk,2
HHB6_20451,uk,1
HHB6_20452,uk,1
HHB6_20455,uk,2
HHB6_20456,uk,3
HHB6_20457,uk,3
HHB6_20459,uk,2
HHB6_20460,uk,2
HHB6_20461,uk,3
HHB6_20463,uk,2
HHB6_20465,uk,1
HHB6_20469,uk,3
HHB6_20472,uk,2
HHB6_20474,uk,1
HHB6_20476,uk,1
HHB6_20477,uk,4
HHB6_20479,uk,2
HHB6_20480,uk,3
HHB6_20481,uk,4
HHB6_20484,uk,3
HHB6_20486,uk,2
HHB6_20487,uk,5
HHB6_20488,uk,2
HHB6_20490,uk,1
HHB6_20494,uk,2
HHB6_20498,uk,2
HHB6_20499,uk,3
HHB6_20500,uk,3
HHB6_20503,uk,2
HHB6_20504,uk,1
HHB6_20506,uk,2
HHB6_20508,uk,2
HHB6_20509,uk,2
HHB6_20515,uk,2
HHB6_20518,uk,3
HHB6_20519,uk,1
HHB6_20520,uk,2
HHB6_20521,uk,1
HHB6_20523,uk,1
HHB6_20525,uk,4
HHB6_20527,uk,5
HHB6_20529,uk,1
HHB6_20530,uk,3
HHB6_20531,uk,3
HHB6_20532,uk,1
HHB6_20533,uk,3
HHB6_20534,uk,2
HHB6_20536,uk,2
HHB6_20539,uk,4
HHB6_20549,uk,1
HHB6_20551,uk,2
HHB6_20553,uk,5
HHB6_20554,uk,4
HHB6_20556,uk,3
HHB6_20558,uk,3
HHB6_20559,uk,2
HHB6_20560,uk,3
HHB6_20563,uk,2
HHB6_20569,uk,2
HHB6_20572,uk,2
HHB6_20573,uk,2
HHB6_20575,uk,1
HHB6_20583,uk,5
HHB6_20584,uk,4
HHB6_20586,uk,6
HHB6_20587,uk,2
HHB6_20588,uk,4
HHB6_20592,uk,2
HHB6_20597,uk,4
HHB6_20599,uk,1
HHB6_20600,uk,2
HHB6_20601,uk,3
HHB6_20602,uk,4
HHB6_20603,uk,4
HHB6_20604,uk,3
HHB6_20605,uk,1
HHB6_20606,uk,1
HHB6_20608,uk,2
HHB6_20612,uk,7
HHB6_20614,uk,3
HHB6_20616,uk,1
HHB6_20627,uk,4
HHB6_20634,uk,2
HHB6_20635,uk,1
HHB6_20636,uk,2
HHB6_20637,uk,1
HHB6_20640,uk,2
HHB6_20641,uk,2
HHB6_20645,uk,4
HHB6_20646,uk,3
HHB6_20649,uk,1
HHB6_20650,uk,1
HHB6_20652,uk,3
HHB6_20656,uk,1
HHB6_20667,uk,1
HHB6_20670,uk,2
HHB6_20672,uk,2
HHB6_20676,uk,4
HHB6_20682,uk,3
HHB6_20683,uk,4
HHB6_20684,uk,2
HHB6_20686,uk,2
HHB6_20694,uk,2
HHB6_20696,uk,2
HHB6_20697,uk,2
HHB6_20705,uk,2
HHB6_20708,uk,2
HHB6_20710,uk,2
HHB6_20711,uk,3
HHB6_20712,uk,3
HHB6_20713,uk,1
HHB6_20714,uk,2
HHB6_20716,uk,2
HHB6_20718,uk,1
HHB6_20719,uk,1
HHB6_20720,uk,4
HHB6_20721,uk,1
HHB6_20723,uk,1
HHB6_20725,uk,1
HHB6_20726,uk,2
HHB6_20727,uk,2
HHB6_20729,uk,3
HHB6_20732,uk,2
HHB6_20733,uk,2
HHB6_20734,uk,2
HHB6_20735,uk,1
HHB6_20736,uk,3
HHB6_20737,uk,2
HHB6_20740,uk,1
HHB6_20742,uk,4
HHB6_20744,uk,5
HHB6_20745,uk,2
HHB6_20746,uk,3
HHB6_20749,uk,1
HHB6_20750,uk,3
HHB6_20751,uk,1
HHB6_20752,uk,4
HHB6_20753,uk,3
HHB6_20755,uk,6
HHB6_20757,uk,5
HHB6_20758,uk,4
HHB6_20759,uk,4
HHB6_20761,uk,1
HHB6_20762,uk,3
HHB6_20763,uk,2
HHB6_20764,uk,1
HHB6_20765,uk,6
HHB6_20766,uk,2
HHB6_20772,uk,3
HHB6_20774,uk,2
HHB6_20776,uk,2
HHB6_20777,uk,2
HHB6_20778,uk,1
HHB6_20779,uk,4
HHB6_20780,uk,1
HHB6_20781,uk,1
HHB6_20782,uk,1
HHB6_20783,uk,2
HHB6_20784,uk,2
HHB6_20785,uk,1
HHB6_20786,uk,1
HHB6_20787,uk,1
HHB6_20789,uk,2
HHB6_20790,uk,4
HHB6_20791,uk,3
HHB6_20792,uk,2
HHB6_20793,uk,1
HHB6_20794,uk,3
HHB6_20795,uk,2
HHB6_20796,uk,1
HHB6_20797,uk,2
HHB6_20798,uk,1
HHB6_20799,uk,2
HHB6_20800,uk,5
HHB6_20802,uk,3
HHB6_20803,uk,2
HHB6_20805,uk,1
HHB6_20806,uk,2
HHB6_20807,uk,3
HHB6_20808,uk,3
HHB6_20809,uk,2
HHB6_20810,uk,1
HHB6_20812,uk,2
HHB6_20813,uk,2
HHB6_20814,uk,1
HHB6_20815,uk,2
HHB6_20816,uk,2
HHB6_20818,uk,1
HHB6_20819,uk,1
HHB6_20820,uk,2
HHB6_20821,uk,2
HHB6_20822,uk,4
HHB6_20823,uk,2
HHB6_20824,uk,2
HHB6_20825,uk,2
HHB6_20826,uk,1
HHB6_20827,uk,4
HHB6_20829,uk,1
HHB6_20830,uk,1
HHB6_20832,uk,2
HHB6_20833,uk,2
HHB6_20835,uk,1
HHB6_20836,uk,1
HHB6_20837,uk,4
HHB6_20839,uk,1
HHB6_20840,uk,3
HHB6_20841,uk,2
HHB6_20842,uk,2
HHB6_20843,uk,3
HHB6_20844,uk,1
HHB6_20846,uk,2
HHB6_20847,uk,2
HHB6_20848,uk,1
HHB6_20849,uk,3
HHB6_20850,uk,2
HHB6_20851,uk,3
HHB6_20852,uk,1
HHB6_20853,uk,2
HHB6_20854,uk,1
HHB6_20855,uk,1
HHB6_20856,uk,3
HHB6_20857,uk,2
HHB6_20858,uk,2
HHB6_20859,uk,2
HHB6_20860,uk,1
HHB6_20861,uk,3
HHB6_20863,uk,2
HHB6_20864,uk,6
HHB6_20866,uk,2
HHB6_20867,uk,1
HHB6_20871,uk,3
HHB6_20872,uk,2
HHB6_20873,uk,3
HHB6_20874,uk,1
HHB6_20876,uk,2
HHB6_20877,uk,2
HHB6_20880,uk,2
HHB6_20881,uk,3
HHB6_20884,uk,4
HHB6_20886,uk,1
HHB6_20887,uk,2
HHB6_20889,uk,4
HHB6_20891,uk,1
HHB6_20892,uk,1
HHB6_20893,uk,2
HHB6_20894,uk,2
HHB6_20896,uk,4
HHB6_20897,uk,1
HHB6_20899,uk,1
HHB6_20900,uk,2
HHB6_20901,uk,2
HHB6_20903,uk,2
HHB6_20904,uk,2
HHB6_20908,uk,3
HHB6_20909,uk,1
HHB6_20910,uk,1
HHB6_20911,uk,5
HHB6_20912,uk,3
HHB6_20914,uk,1
HHB6_20915,uk,3
HHB6_20916,uk,2
HHB6_20917,uk,4
HHB6_20918,uk,2
HHB6_20919,uk,4
HHB6_20920,uk,1
HHB6_20921,uk,2
HHB6_20923,uk,1
HHB6_20924,uk,1
HHB6_20927,uk,2
HHB6_20930,uk,3
HHB6_20933,uk,2
HHB6_20937,uk,3
HHB6_20938,uk,4
HHB6_20939,uk,1
HHB6_20940,uk,4
HHB6_20941,uk,1
HHB6_20943,uk,4
HHB6_20944,uk,3
HHB6_20946,uk,4
HHB6_20947,uk,2
HHB6_20949,uk,4
HHB6_20951,uk,1
HHB6_20952,uk,3
HHB6_20953,uk,2
HHB6_20955,uk,2
HHB6_20956,uk,3
HHB6_20965,uk,3
HHB6_20966,uk,3
HHB6_20967,uk,2
HHB6_20968,uk,3
HHB6_20969,uk,4
HHB6_20971,uk,2
HHB6_20973,uk,2
HHB6_20976,uk,2
HHB6_20979,uk,2
HHB6_20980,uk,1
HHB6_20981,uk,3
HHB6_20982,uk,3
HHB6_20985,uk,2
HHB6_20986,uk,2
HHB6_20989,uk,1
HHB6_20990,uk,2
HHB6_20991,uk,2
HHB6_20992,uk,2
HHB6_20993,uk,2
HHB6_20994,uk,2
HHB6_20997,uk,2
HHB6_20998,uk,2
HHB6_20999,uk,3
HHB6_21000,uk,4
HHB6_21001,uk,2
HHB6_21004,uk,2
HHB6_21005,uk,2
HHB6_21006,uk,1
HHB6_21008,uk,2
HHB6_21009,uk,2
HHB6_21010,uk,2
HHB6_21011,uk,2
HHB6_21012,uk,2
HHB6_21014,uk,1
HHB6_21015,uk,2
HHB6_21016,uk,3
HHB6_21017,uk,2
HHB6_21019,uk,2
HHB6_21022,uk,3
HHB6_21023,uk,4
HHB6_21024,uk,2
HHB6_21028,uk,2
HHB6_21030,uk,2
HHB6_21031,uk,4
HHB6_21032,uk,2
HHB6_21033,uk,2
HHB6_21035,uk,2
HHB6_21037,uk,2
HHB6_21040,uk,1
HHB6_21043,uk,2
HHB6_21044,uk,2
HHB6_21045,uk,2
HHB6_21046,uk,4
HHB6_21047,uk,3
HHB6_21048,uk,2
HHB6_21049,uk,2
HHB6_21050,uk,2
HHB6_21051,uk,4
HHB6_21054,uk,1
HHB6_21055,uk,3
HHB6_21057,uk,2
HHB6_21058,uk,2
HHB6_21059,uk,2
HHB6_21062,uk,2
HHB6_21064,uk,2
HHB6_21065,uk,3
HHB6_21066,uk,2
HHB6_21067,uk,2
HHB6_21072,uk,2
HHB6_21073,uk,4
HHB6_21075,uk,6
HHB6_21077,uk,2
HHB6_21079,uk,3
HHB6_21081,uk,2
HHB6_21084,uk,2
HHB6_21085,uk,2
HHB6_21086,uk,2
HHB6_21087,uk,2
HHB6_21088,uk,4
HHB6_21089,uk,2
HHB6_21090,uk,3
HHB6_21091,uk,1
HHB6_21092,uk,3
HHB6_21094,uk,2
HHB6_21095,uk,3
HHB6_21096,uk,2
HHB6_21097,uk,2
HHB6_21098,uk,3
HHB6_21099,uk,2
HHB6_21100,uk,5
HHB6_21102,uk,2
HHB6_21103,uk,2
HHB6_21104,uk,2
HHB6_21105,uk,1
HHB6_21107,uk,2
HHB6_21109,uk,2
HHB6_21112,uk,3
HHB6_21113,uk,2
HHB6_21115,uk,2
HHB6_21116,uk,3
HHB6_21118,uk,5
HHB6_21119,uk,3
HHB6_21120,uk,3
HHB6_21122,uk,3
HHB6_21123,uk,4
HHB6_21125,uk,2
HHB6_21130,uk,2
HHB6_21132,uk,1
HHB6_21134,uk,1
HHB6_21135,uk,1
HHB6_21136,uk,1
HHB6_21137,uk,1
HHB6_21138,uk,1
HHB6_21139,uk,1
HHB6_21141,uk,1
HHB6_21143,uk,1
HHB6_21145,uk,1
HHB6_21146,uk,1
HHB6_21147,uk,1
HHB6_21148,uk,1
HHB6_21149,uk,1
HHB6_21150,uk,1
HHB6_21153,uk,1
HHB6_21154,uk,1
HHB6_21155,uk,1
HHB6_21157,uk,3
HHB6_21158,uk,1
HHB6_21161,uk,1
HHB6_21162,uk,1
HHB6_21163,uk,1
HHB6_21164,uk,1
HHB6_21165,uk,1
HHB6_21166,uk,1
HHB6_21167,uk,1
HHB6_21168,uk,1
HHB6_21169,uk,2
HHB6_21170,uk,1
HHB6_21171,uk,1
HHB6_21173,uk,1
HHB6_21174,uk,1
HHB6_21175,uk,1
HHB6_21177,uk,1
HHB6_21180,uk,3
HHB6_21181,uk,3
HHB6_21182,uk,4
HHB6_21183,uk,3
HHB6_21184,uk,2
HHB6_21185,uk,1
HHB6_21189,uk,2
HHB6_21190,uk,2
HHB6_21191,uk,1
HHB6_21192,uk,1
HHB6_21193,uk,2
HHB6_21194,uk,3
HHB6_21196,uk,2
HHB6_21197,uk,2
HHB6_21198,uk,4
HHB6_21199,uk,2
HHB6_21203,uk,2
HHB6_21206,uk,2
HHB6_21207,uk,2
HHB6_21208,uk,1
HHB6_21209,uk,2
HHB6_21211,uk,3
HHB6_21212,uk,4
HHB6_21213,uk,4
HHB6_21214,uk,1
HHB6_21215,uk,2
HHB6_21216,uk,2
HHB6_21217,uk,1
HHB6_21218,uk,1
HHB6_21220,uk,4
HHB6_21221,uk,2
HHB6_21222,uk,2
HHB6_21223,uk,2
HHB6_21224,uk,4
HHB6_21225,uk,2
HHB6_21226,uk,2
HHB6_21228,uk,6
HHB6_21230,uk,2
HHB6_21231,uk,2
HHB6_21232,uk,3
HHB6_21233,uk,1
HHB6_21235,uk,2
HHB6_21236,uk,2
HHB6_21237,uk,3
HHB6_21238,uk,2
HHB6_21239,uk,2
HHB6_21240,uk,4
HHB6_21241,uk,3
HHB6_21243,uk,3
HHB6_21244,uk,2
HHB6_21247,uk,4
HHB6_21248,uk,3
HHB6_21251,uk,2
HHB6_21253,uk,1
HHB6_21255,uk,2
HHB6_21257,uk,2
HHB6_21259,uk,1
HHB6_21261,uk,4
HHB6_21262,uk,3
HHB6_21263,uk,3
HHB6_21264,uk,2
HHB6_21265,uk,2
HHB6_21267,uk,2
HHB6_21268,uk,1
HHB6_21269,uk,2
HHB6_21270,uk,3
HHB6_21272,uk,1
HHB6_21275,uk,2
HHB6_21276,uk,3
HHB6_21277,uk,4
HHB6_21279,uk,2
HHB6_21280,uk,2
HHB6_21281,uk,3
HHB6_21282,uk,2
HHB6_21285,uk,1
HHB6_21286,uk,3
HHB6_21287,uk,3
HHB6_21290,uk,2
HHB6_21291,uk,2
HHB6_21292,uk,2
HHB6_21293,uk,2
HHB6_21297,uk,2
HHB6_21298,uk,2
HHB6_21299,uk,2
HHB6_21300,uk,4
HHB6_21302,uk,2
HHB6_21304,uk,3
HHB6_21306,uk,3
HHB6_21307,uk,4
HHB6_21308,uk,2
HHB6_21309,uk,2
HHB6_21310,uk,1
HHB6_21313,uk,4
HHB6_21314,uk,3
HHB6_21315,uk,3
HHB6_21316,uk,5
HHB6_21317,uk,3
HHB6_21318,uk,5
HHB6_21319,uk,2
HHB6_21320,uk,3
HHB6_21321,uk,2
HHB6_21322,uk,4
HHB6_21326,uk,1
HHB6_21330,uk,1
HHB6_21332,uk,2
HHB6_21333,uk,2
HHB6_21334,uk,2
HHB6_21335,uk,1
HHB6_21337,uk,3
HHB6_21338,uk,3
HHB6_21341,uk,1
HHB6_21342,uk,2
HHB6_21343,uk,5
HHB6_21344,uk,1
HHB6_21346,uk,4
HHB6_21348,uk,2
HHB6_21349,uk,2
HHB6_21350,uk,4
HHB6_21351,uk,2
HHB6_21353,uk,3
HHB6_21355,uk,3
HHB6_21356,uk,2
HHB6_21357,uk,2
HHB6_21359,uk,3
HHB6_21365,uk,4
HHB6_21366,uk,3
HHB6_21367,uk,4
HHB6_21368,uk,2
HHB6_21369,uk,3
HHB6_21370,uk,4
HHB6_21371,uk,3
HHB6_21372,uk,1
HHB6_21375,uk,2
HHB6_21376,uk,1
HHB6_21377,uk,1
HHB6_21378,uk,1
HHB6_21379,uk,3
HHB6_21380,uk,3
HHB6_21384,uk,3
HHB6_21386,uk,3
HHB6_21387,uk,3
HHB6_21388,uk,2
HHB6_21393,uk,2
HHB6_21394,uk,1
HHB6_21395,uk,2
HHB6_21398,uk,3
HHB6_21399,uk,1
HHB6_21400,uk,1
HHB6_21401,uk,7
HHB6_21404,uk,4
HHB6_21405,uk,3
HHB6_21408,uk,2
HHB6_21411,uk,2
HHB6_21413,uk,3
HHB6_21414,uk,4
HHB6_21418,uk,3
HHB6_21420,uk,4
HHB6_21421,uk,1
HHB6_21425,uk,3
HHB6_21426,uk,3
HHB6_21428,uk,2
HHB6_21430,uk,1
HHB6_21437,uk,2
HHB6_21438,uk,1
HHB6_21442,uk,2
HHB6_21444,uk,4
HHB6_21446,uk,3
HHB6_21463,uk,1
HHB6_21464,uk,1
HHB6_21466,uk,5
HHB6_21468,uk,2
HHB6_21470,uk,2
HHB6_21471,uk,3
HHB6_21472,uk,3
HHB6_21473,uk,2
HHB6_21474,uk,2
HHB6_21476,uk,1
HHB6_21477,uk,2
HHB6_21478,uk,2
HHB6_21479,uk,1
HHB6_21480,uk,4
HHB6_21482,uk,1
HHB6_21483,uk,1
HHB6_21484,uk,1
HHB6_21486,uk,3
HHB6_21487,uk,3
HHB6_21488,uk,3
HHB6_21489,uk,2
HHB6_21490,uk,1
HHB6_21491,uk,1
HHB6_21492,uk,1
HHB6_21494,uk,2
HHB6_21495,uk,3
HHB6_21496,uk,1
HHB6_21497,uk,2
HHB6_21498,uk,5
HHB6_21500,uk,2
HHB6_21501,uk,2
HHB6_21502,uk,2
HHB6_21503,uk,1
HHB6_21504,uk,1
HHB6_21505,uk,1
HHB6_21509,uk,2
HHB6_21510,uk,3
HHB6_21511,uk,1
HHB6_21512,uk,1
HHB6_21513,uk,3
HHB6_21514,uk,2
HHB6_21516,uk,3
HHB6_21517,uk,2
HHB6_21519,uk,3
HHB6_21520,uk,1
HHB6_21521,uk,1
HHB6_21522,uk,2
HHB6_21524,uk,2
HHB6_21525,uk,1
HHB6_21526,uk,1
HHB6_21529,uk,3
HHB6_21531,uk,1
HHB6_21532,uk,2
HHB6_21534,uk,1
HHB6_21535,uk,1
HHB6_21536,uk,3
HHB6_21538,uk,2
HHB6_21539,uk,2
HHB6_21541,uk,2
HHB6_21542,uk,2
HHB6_21545,uk,1
HHB6_21546,uk,2
HHB6_21547,uk,2
HHB6_21548,uk,2
HHB6_21549,uk,1
HHB6_21551,uk,2
HHB6_21552,uk,3
HHB6_21553,uk,1
HHB6_21554,uk,1
HHB6_21555,uk,2
HHB6_21556,uk,2
HHB6_21557,uk,3
HHB6_21559,uk,1
HHB6_21560,uk,1
HHB6_21689,uk,3
HHB6_21690,uk,6
HHB6_21691,uk,4
HHB6_21693,uk,5
HHB6_21694,uk,4
HHB6_21696,uk,4
HHB6_21698,uk,2
HHB6_21699,uk,3
HHB6_21700,uk,2
HHB6_21701,uk,6
HHB6_21702,uk,2
HHB6_21704,uk,3
HHB6_21705,uk,3
HHB6_21706,uk,2
HHB6_21708,uk,4
HHB6_21709,uk,3
HHB6_21710,uk,3
HHB6_21713,uk,4
HHB6_21714,uk,4
HHB6_21716,uk,4
HHB6_21721,uk,2
HHB6_21722,uk,4
HHB6_21726,uk,2
HHB6_21727,uk,4
HHB6_21728,uk,3
HHB6_21730,uk,1
HHB6_21737,uk,4
HHB6_21740,uk,4
HHB6_620262,uk,2
HHB6_620974,uk,3
HHB6_621389,uk,4
HHB6_621460,uk,2
HHB6_621485,uk,3
HHB7_20001,uk,4
HHB7_20002,uk,1
HHB7_20003,uk,2
HHB7_20004,uk,2
HHB7_20005,uk,2
HHB7_20006,uk,1
HHB7_20008,uk,2
HHB7_20009,uk,3
HHB7_20010,uk,3
HHB7_20011,uk,4
HHB7_20012,uk,4
HHB7_20013,uk,3
HHB7_20014,uk,2
HHB7_20015,uk,1
HHB7_20017,uk,1
HHB7_20019,uk,3
HHB7_20020,uk,2
HHB7_20021,uk,3
HHB7_20022,uk,5
HHB7_20026,uk,2
HHB7_20027,uk,2
HHB7_20028,uk,1
HHB7_20029,uk,1
HHB7_20030,uk,3
HHB7_20031,uk,2
HHB7_20033,uk,4
HHB7_20034,uk,2
HHB7_20036,uk,2
HHB7_20039,uk,1
HHB7_20040,uk,1
HHB7_20042,uk,1
HHB7_20044,uk,1
HHB7_20045,uk,1
HHB7_20046,uk,2
HHB7_20048,uk,2
HHB7_20049,uk,5
HHB7_20050,uk,2
HHB7_20051,uk,2
HHB7_20052,uk,2
HHB7_20053,uk,2
HHB7_20054,uk,1
HHB7_20055,uk,2
HHB7_20057,uk,3
HHB7_20058,uk,4
HHB7_20059,uk,2
HHB7_20062,uk,3
HHB7_20063,uk,2
HHB7_20064,uk,2
HHB7_20066,uk,1
HHB7_20067,uk,1
HHB7_20068,uk,1
HHB7_20069,uk,3
HHB7_20070,uk,2
HHB7_20072,uk,3
HHB7_20073,uk,1
HHB7_20077,uk,2
HHB7_20078,uk,1
HHB7_20081,uk,3
HHB7_20083,uk,2
HHB7_20085,uk,3
HHB7_20086,uk,2
HHB7_20088,uk,2
HHB7_20089,uk,2
HHB7_20090,uk,1
HHB7_20091,uk,3
HHB7_20093,uk,3
HHB7_20094,uk,2
HHB7_20096,uk,3
HHB7_20097,uk,2
HHB7_20098,uk,1
HHB7_20099,uk,2
HHB7_20100,uk,1
HHB7_20102,uk,3
HHB7_20103,uk,2
HHB7_20104,uk,2
HHB7_20105,uk,3
HHB7_20106,uk,2
HHB7_20108,uk,1
HHB7_20114,uk,2
HHB7_20115,uk,2
HHB7_20116,uk,3
HHB7_20117,uk,1
HHB7_20118,uk,2
HHB7_20121,uk,1
HHB7_20122,uk,3
HHB7_20123,uk,1
HHB7_20125,uk,3
HHB7_20126,uk,3
HHB7_20128,uk,3
HHB7_20129,uk,1
HHB7_20130,uk,3
HHB7_20131,uk,1
HHB7_20132,uk,3
HHB7_20134,uk,1
HHB7_20135,uk,1
HHB7_20136,uk,3
HHB7_20137,uk,4
HHB7_20138,uk,2
HHB7_20139,uk,2
HHB7_20140,uk,2
HHB7_20143,uk,2
HHB7_20144,uk,2
HHB7_20145,uk,2
HHB7_20146,uk,1
HHB7_20149,uk,2
HHB7_20153,uk,2
HHB7_20155,uk,2
HHB7_20156,uk,2
HHB7_20157,uk,3
HHB7_20158,uk,1
HHB7_20159,uk,5
HHB7_20160,uk,3
HHB7_20161,uk,2
HHB7_20164,uk,1
HHB7_20166,uk,3
HHB7_20168,uk,1
HHB7_20169,uk,2
HHB7_20171,uk,4
HHB7_20172,uk,1
HHB7_20173,uk,2
HHB7_20176,uk,3
HHB7_20177,uk,1
HHB7_20179,uk,2
HHB7_20180,uk,4
HHB7_20182,uk,2
HHB7_20183,uk,2
HHB7_20184,uk,3
HHB7_20185,uk,2
HHB7_20189,uk,5
HHB7_20192,uk,1
HHB7_20195,uk,2
HHB7_20197,uk,1
HHB7_20198,uk,2
HHB7_20200,uk,5
HHB7_20202,uk,1
HHB7_20203,uk,4
HHB7_20205,uk,4
HHB7_20207,uk,4
HHB7_20208,uk,4
HHB7_20209,uk,2
HHB7_20210,uk,2
HHB7_20212,uk,1
HHB7_20213,uk,3
HHB7_20214,uk,3
HHB7_20217,uk,2
HHB7_20218,uk,2
HHB7_20219,uk,2
HHB7_20221,uk,3
HHB7_20222,uk,2
HHB7_20224,uk,5
HHB7_20225,uk,3
HHB7_20226,uk,3
HHB7_20228,uk,2
HHB7_20229,uk,3
HHB7_20232,uk,2
HHB7_20233,uk,3
HHB7_20234,uk,6
HHB7_20237,uk,2
HHB7_20238,uk,1
HHB7_20239,uk,4
HHB7_20240,uk,2
HHB7_20242,uk,2
HHB7_20243,uk,5
HHB7_20244,uk,3
HHB7_20245,uk,2
HHB7_20247,uk,1
HHB7_20249,uk,3
HHB7_20250,uk,2
HHB7_20251,uk,2
HHB7_20252,uk,3
HHB7_20253,uk,4
HHB7_20254,uk,1
HHB7_20256,uk,2
HHB7_20257,uk,1
HHB7_20258,uk,3
HHB7_20259,uk,2
HHB7_20260,uk,2
HHB7_20263,uk,3
HHB7_20264,uk,4
HHB7_20267,uk,4
HHB7_20268,uk,3
HHB7_20269,uk,2
HHB7_20270,uk,1
HHB7_20271,uk,2
HHB7_20272,uk,1
HHB7_20274,uk,2
HHB7_20275,uk,1
HHB7_20276,uk,2
HHB7_20277,uk,1
HHB7_20278,uk,2
HHB7_20279,uk,1
HHB7_20280,uk,3
HHB7_20281,uk,5
HHB7_20282,uk,2
HHB7_20284,uk,1
HHB7_20285,uk,1
HHB7_20287,uk,1
HHB7_20288,uk,4
HHB7_20289,uk,1
HHB7_20291,uk,3
HHB7_20293,uk,2
HHB7_20295,uk,3
HHB7_20301,uk,4
HHB7_20305,uk,1
HHB7_20306,uk,3
HHB7_20307,uk,4
HHB7_20308,uk,1
HHB7_20309,uk,3
HHB7_20310,uk,1
HHB7_20311,uk,2
HHB7_20312,uk,3
HHB7_20313,uk,3
HHB7_20314,uk,1
HHB7_20316,uk,2
HHB7_20317,uk,3
HHB7_20318,uk,2
HHB7_20322,uk,3
HHB7_20323,uk,3
HHB7_20326,uk,2
HHB7_20327,uk,2
HHB7_20329,uk,2
HHB7_20330,uk,2
HHB7_20333,uk,3
HHB7_20338,uk,2
HHB7_20343,uk,2
HHB7_20345,uk,1
HHB7_20346,uk,2
HHB7_20348,uk,2
HHB7_20349,uk,3
HHB7_20350,uk,2
HHB7_20351,uk,2
HHB7_20352,uk,5
HHB7_20355,uk,5
HHB7_20356,uk,2
HHB7_20357,uk,3
HHB7_20358,uk,4
HHB7_20361,uk,4
HHB7_20364,uk,4
HHB7_20365,uk,1
HHB7_20366,uk,3
HHB7_20367,uk,1
HHB7_20368,uk,2
HHB7_20369,uk,2
HHB7_20370,uk,2
HHB7_20371,uk,3
HHB7_20372,uk,2
HHB7_20374,uk,6
HHB7_20375,uk,2
HHB7_20376,uk,3
HHB7_20378,uk,1
HHB7_20379,uk,2
HHB7_20380,uk,2
HHB7_20381,uk,2
HHB7_20382,uk,2
HHB7_20383,uk,3
HHB7_20384,uk,3
HHB7_20385,uk,1
HHB7_20386,uk,1
HHB7_20387,uk,4
HHB7_20393,uk,4
HHB7_20394,uk,4
HHB7_20396,uk,4
HHB7_20398,uk,2
HHB7_20399,uk,2
HHB7_20400,uk,2
HHB7_20401,uk,2
HHB7_20405,uk,2
HHB7_20408,uk,2
HHB7_20409,uk,4
HHB7_20410,uk,5
HHB7_20412,uk,3
HHB7_20413,uk,2
HHB7_20417,uk,2
HHB7_20420,uk,2
HHB7_20421,uk,4
HHB7_20423,uk,2
HHB7_20424,uk,1
HHB7_20431,uk,4
HHB7_20432,uk,2
HHB7_20433,uk,7
HHB7_20434,uk,3
HHB7_20435,uk,6
HHB7_20439,uk,3
HHB7_20442,uk,2
HHB7_20444,uk,4
HHB7_20445,uk,2
HHB7_20446,uk,2
HHB7_20447,uk,1
HHB7_20448,uk,2
HHB7_20449,uk,3
HHB7_20450,uk,2
HHB7_20451,uk,1
HHB7_20453,uk,3
HHB7_20454,uk,2
HHB7_20455,uk,2
HHB7_20456,uk,3
HHB7_20457,uk,3
HHB7_20460,uk,1
HHB7_20461,uk,3
HHB7_20465,uk,1
HHB7_20466,uk,1
HHB7_20469,uk,2
HHB7_20470,uk,3
HHB7_20472,uk,2
HHB7_20474,uk,1
HHB7_20475,uk,2
HHB7_20476,uk,1
HHB7_20478,uk,2
HHB7_20479,uk,3
HHB7_20480,uk,2
HHB7_20481,uk,4
HHB7_20483,uk,2
HHB7_20484,uk,3
HHB7_20485,uk,1
HHB7_20486,uk,3
HHB7_20487,uk,4
HHB7_20488,uk,2
HHB7_20489,uk,4
HHB7_20490,uk,1
HHB7_20493,uk,3
HHB7_20498,uk,2
HHB7_20499,uk,3
HHB7_20502,uk,3
