"part_id","hh_id","part_age","part_gender"
"C6_30114","HHC6_30114","47","F"
"C6_30117","HHC6_30117","50","M"
"C6_30118","HHC6_30118","46","M"
"C6_30119","HHC6_30119","55","M"
"C6_30120","HHC6_30120","44","M"
"C6_30121","HHC6_30121","32","F"
"C6_30122","HHC6_30122","57","F"
"C6_30123","HHC6_30123","38","M"
"C6_30125","HHC6_30125","58","M"
"C6_30126","HHC6_30126","62","F"
"C6_30128","HHC6_30128","56","M"
"C6_30129","HHC6_30129","31","M"
"C6_30130","HHC6_30130","36","F"
"C6_30131","HHC6_30131","61","F"
"C6_30134","HHC6_30134","56","F"
"C6_30136","HHC6_30136","52","F"
"C6_30137","HHC6_30137","44","F"
"C6_30139","HHC6_30139","36","M"
"C6_30140","HHC6_30140","46","F"
"C6_30141","HHC6_30141","67","F"
"C6_30142","HHC6_30142","52","M"
"C6_30143","HHC6_30143","53","M"
"C6_30144","HHC6_30144","44","M"
"C6_30145","HHC6_30145","55","F"
"C6_30148","HHC6_30148","54","M"
"C6_30149","HHC6_30149","31","F"
"C6_30152","HHC6_30152","53","F"
"C6_30153","HHC6_30153","64","M"
"C6_30154","HHC6_30154","45","M"
"C6_30155","HHC6_30155","52","F"
"C6_30157","HHC6_30157","56","M"
"C6_30158","HHC6_30158","41","M"
"C6_30159","HHC6_30159","51","M"
"C6_30160","HHC6_30160","69","F"
"C6_30161","HHC6_30161","32","M"
"C6_30162","HHC6_30162","50","M"
"C6_30163","HHC6_30163","55","M"
"C6_30165","HHC6_30165","44","F"
"C6_30166","HHC6_30166","48","F"
"C6_30167","HHC6_30167","32","F"
"C6_30169","HHC6_30169","53","F"
"C6_30170","HHC6_30170","52","M"
"C6_30171","HHC6_30171","34","F"
"C6_30173","HHC6_30173","53","F"
"C6_30175","HHC6_30175","39","M"
"C6_30178","HHC6_30178","60","F"
"C6_30181","HHC6_30181","38","M"
"C6_30185","HHC6_30185","40","M"
"C6_30186","HHC6_30186","51","M"
"C6_30188","HHC6_30188","57","F"
"C6_30189","HHC6_30189","55","M"
"C6_30190","HHC6_30190","51","F"
"C6_30192","HHC6_30192","32","M"
"C6_30194","HHC6_30194","46","M"
"C6_30197","HHC6_30197","52","M"
"C6_30199","HHC6_30199","60","M"
"C6_30200","HHC6_30200","52","F"
"C6_30201","HHC6_30201","32","M"
"C6_30202","HHC6_30202","55","M"
"C6_30203","HHC6_30203","47","M"
"C6_30204","HHC6_30204","49","F"
"C6_30205","HHC6_30205","52","M"
"C6_30206","HHC6_30206","32","F"
"C6_30209","HHC6_30209","53","F"
"C6_30210","HHC6_30210","47","F"
"C6_30212","HHC6_30212","51","F"
"C6_30213","HHC6_30213","24","F"
"C6_30214","HHC6_30214","57","F"
"C6_30215","HHC6_30215","31","M"
"C6_30216","HHC6_30216","30","M"
"C6_30220","HHC6_30220","55","F"
"C6_30222","HHC6_30222","46","F"
"C6_30223","HHC6_30223","54","F"
"C6_30224","HHC6_30224","43","F"
"C6_30225","HHC6_30225","59","F"
"C6_30229","HHC6_30229","40","M"
"C6_30230","HHC6_30230","33","M"
"C6_30231","HHC6_30231","46","M"
"C6_30232","HHC6_30232","54","F"
"C6_30233","HHC6_30233","49","F"
"C6_30235","HHC6_30235","31","F"
"C6_30236","HHC6_30236","53","M"
"C6_30237","HHC6_30237","60","M"
"C6_30240","HHC6_30240","57","F"
"C6_30241","HHC6_30241","65","M"
"C6_30243","HHC6_30243","37","F"
"C6_30246","HHC6_30246","40","M"
"C6_30247","HHC6_30247","44","F"
"C6_30253","HHC6_30253","46","F"
"C6_30256","HHC6_30256","50","M"
"C6_30257","HHC6_30257","48","M"
"C6_30258","HHC6_30258","54","M"
"C6_30259","HHC6_30259","47","M"
"C6_30263","HHC6_30263","58","F"
"C6_30264","HHC6_30264","42","F"
"C6_30265","HHC6_30265","58","F"
"C6_30267","HHC6_30267","52","F"
"C6_30268","HHC6_30268","63","F"
"C6_30269","HHC6_30269","60","F"
"C6_30271","HHC6_30271","29","F"
"C6_30274","HHC6_30274","60","F"
"C6_30275","HHC6_30275","50","M"
"C6_30276","HHC6_30276","60","F"
"C6_30277","HHC6_30277","35","F"
"C6_30279","HHC6_30279","36","M"
"C6_30280","HHC6_30280","57","F"
"C6_30283","HHC6_30283","42","M"
"C6_30284","HHC6_30284","47","F"
"C6_30285","HHC6_30285","39",NA
"C6_30287","HHC6_30287","72","F"
"C6_30288","HHC6_30288","46","M"
"C6_30290","HHC6_30290","47","M"
"C6_30291","HHC6_30291","34","M"
"C6_30292","HHC6_30292","42","M"
"C6_30293","HHC6_30293","36","M"
"C6_30296","HHC6_30296","42","M"
"C6_30298","HHC6_30298","35","F"
"C6_30299","HHC6_30299","47","M"
"C6_30301","HHC6_30301","50","M"
"C6_30302","HHC6_30302","50","F"
"C6_30303","HHC6_30303","63","F"
"C6_30304","HHC6_30304","45","F"
"C6_30306","HHC6_30306","59","F"
"C6_30307","HHC6_30307","61","F"
"C6_30311","HHC6_30311","22","M"
"C6_30312","HHC6_30312","33","M"
"C6_30314","HHC6_30314","56","M"
"C6_30315","HHC6_30315","34","F"
"C6_30318","HHC6_30318","50","F"
"C6_30320","HHC6_30320","38","M"
"C6_30321","HHC6_30321","50","M"
"C6_30324","HHC6_30324","50","M"
"C6_30325","HHC6_30325","22","M"
"C6_30326","HHC6_30326","26","M"
"C6_30328","HHC6_30328","55","F"
"C6_30329","HHC6_30329","42","M"
"C6_30331","HHC6_30331","56","F"
"C6_30334","HHC6_30334","52","M"
"C6_30335","HHC6_30335","34","F"
"C6_30336","HHC6_30336","41","F"
"C6_30337","HHC6_30337","42","F"
"C6_30338","HHC6_30338","43","M"
"C6_30340","HHC6_30340","45","F"
"C6_30342","HHC6_30342","34","F"
"C6_30343","HHC6_30343","31","F"
"C6_30344","HHC6_30344","47","M"
"C6_30345","HHC6_30345","58","F"
"C6_30346","HHC6_30346","39","F"
"C6_30347","HHC6_30347","56","F"
"C6_30348","HHC6_30348","44","M"
"C6_30349","HHC6_30349","47","F"
"C6_30353","HHC6_30353","53","F"
"C6_30357","HHC6_30357","34","F"
"C6_30360","HHC6_30360","35","F"
"C6_30362","HHC6_30362","59","F"
"C6_30363","HHC6_30363","49","F"
"C6_30364","HHC6_30364","46","M"
"C6_30366","HHC6_30366","42","M"
"C6_30367","HHC6_30367","36","M"
"C6_30368","HHC6_30368","56","F"
"C6_30369","HHC6_30369","63","M"
"C6_30372","HHC6_30372","50","M"
"C6_30374","HHC6_30374","53","F"
"C6_30375","HHC6_30375","47","M"
"C6_30378","HHC6_30378","35","M"
"C6_30379","HHC6_30379","35","F"
"C6_30380","HHC6_30380","46","M"
"C6_30381","HHC6_30381","57","M"
"C6_30382","HHC6_30382","25","F"
"C6_30383","HHC6_30383","35","F"
"C6_30384","HHC6_30384","47","M"
"C6_30387","HHC6_30387","30","M"
"C6_30390","HHC6_30390","43","F"
"C6_30391","HHC6_30391","32","F"
"C6_30392","HHC6_30392","41","M"
"C6_30393","HHC6_30393","47","M"
"C6_30394","HHC6_30394","55","F"
"C6_30397","HHC6_30397","35","F"
"C6_30399","HHC6_30399","54","M"
"C6_30401","HHC6_30401","49","F"
"C6_30402","HHC6_30402","33","M"
"C6_30403","HHC6_30403","51","M"
"C6_30404","HHC6_30404","22","M"
"C6_30405","HHC6_30405","28","M"
"C6_30407","HHC6_30407","55","M"
"C6_30408","HHC6_30408","71","M"
"C6_30411","HHC6_30411","63","F"
"C6_30413","HHC6_30413","29","M"
"C6_30414","HHC6_30414","57","M"
"C6_30416","HHC6_30416","51","F"
"C6_30417","HHC6_30417","48","F"
"C6_30420","HHC6_30420","31","M"
"C6_30421","HHC6_30421","21","F"
"C6_30423","HHC6_30423","62","F"
"C6_30425","HHC6_30425","22","M"
"C6_30426","HHC6_30426","46","F"
"C6_30428","HHC6_30428","37","F"
"C6_30429","HHC6_30429","39","F"
"C6_30430","HHC6_30430","33","F"
"C6_30431","HHC6_30431","48","F"
"C6_30434","HHC6_30434","31","F"
"C6_30438","HHC6_30438","45","M"
"C6_30441","HHC6_30441","43","M"
"C6_30443","HHC6_30443","63","F"
"C6_30445","HHC6_30445","54","M"
"C6_30446","HHC6_30446","43","M"
"C6_30449","HHC6_30449","33","F"
"C6_30451","HHC6_30451","27","M"
"C6_30452","HHC6_30452","46","F"
"C6_30458","HHC6_30458","43","F"
"C6_30464","HHC6_30464","34","M"
"C6_30466","HHC6_30466","39","M"
"C6_30467","HHC6_30467","56","F"
"C6_30469","HHC6_30469","60","F"
"C6_30471","HHC6_30471","54","F"
"C6_30472","HHC6_30472","42","F"
"C6_30473","HHC6_30473","57","M"
"C6_30474","HHC6_30474","55","M"
"C6_30476","HHC6_30476","36","M"
"C6_30477","HHC6_30477","60","F"
"C6_30478","HHC6_30478","46","M"
"C6_30479","HHC6_30479","30","M"
"C6_30484","HHC6_30484","25","M"
"C6_30489","HHC6_30489","25","M"
"C6_30495","HHC6_30495","52","M"
"C6_30496","HHC6_30496","45","F"
"C6_30498","HHC6_30498","33","F"
"C6_30499","HHC6_30499","45","F"
"C6_30500","HHC6_30500","34","M"
"C6_30510","HHC6_30510","53","M"
"C6_30511","HHC6_30511","23","M"
"C6_30514","HHC6_30514","39","M"
"C6_30516","HHC6_30516","29","F"
"C6_30518","HHC6_30518","34","M"
"C6_30520","HHC6_30520","45","F"
"C6_30521","HHC6_30521","56","F"
"C6_30522","HHC6_30522","28","M"
"C6_30523","HHC6_30523","31","F"
"C6_30524","HHC6_30524","37","M"
"C6_30530","HHC6_30530","21","M"
"C6_30531","HHC6_30531","33","F"
"C6_30533","HHC6_30533","41","F"
"C6_30534","HHC6_30534","56","M"
"C6_30535","HHC6_30535","46","F"
"C6_30536","HHC6_30536","34","F"
"C6_30537","HHC6_30537","45","M"
"C6_30541","HHC6_30541","52","F"
"C6_30543","HHC6_30543","56","M"
"C6_30546","HHC6_30546","34","M"
"C6_30548","HHC6_30548","29","M"
"C6_30549","HHC6_30549","39","M"
"C6_30552","HHC6_30552","34","M"
"C6_30553","HHC6_30553","58","M"
"C6_30554","HHC6_30554","47","M"
"C6_30555","HHC6_30555","39","F"
"C6_30557","HHC6_30557","39","F"
"C6_30558","HHC6_30558","36","F"
"C6_30559","HHC6_30559","46","F"
"C6_30560","HHC6_30560","38","M"
"C6_30563","HHC6_30563","40","M"
"C6_30564","HHC6_30564","34","F"
"C6_30568","HHC6_30568","51","M"
"C6_30569","HHC6_30569","49","F"
"C6_30570","HHC6_30570","33","M"
"C6_30572","HHC6_30572","41","M"
"C6_30573","HHC6_30573","50","M"
"C6_30574","HHC6_30574","50","M"
"C6_30575","HHC6_30575","54","M"
"C6_30577","HHC6_30577","47","M"
"C6_30578","HHC6_30578","39","F"
"C6_30580","HHC6_30580","51","M"
"C6_30581","HHC6_30581","44","F"
"C6_30582","HHC6_30582","50","F"
"C6_30583","HHC6_30583","57","M"
"C6_30587","HHC6_30587","36","F"
"C6_30588","HHC6_30588","32","F"
"C6_30589","HHC6_30589","48","M"
"C6_30592","HHC6_30592","49","M"
"C6_30593","HHC6_30593","46","F"
"C6_30594","HHC6_30594","58","M"
"C6_30596","HHC6_30596","39","F"
"C6_30597","HHC6_30597","46","M"
"C6_30600","HHC6_30600","35","F"
"C6_30601","HHC6_30601","48","M"
"C6_30603","HHC6_30603","25","F"
"C6_30604","HHC6_30604","53","M"
"C6_30606","HHC6_30606","45","M"
"C6_30607","HHC6_30607","49","M"
"C6_30610","HHC6_30610","47","F"
"C6_30615","HHC6_30615","62","M"
"C6_30616","HHC6_30616","39","M"
"C6_30617","HHC6_30617","50","F"
"C6_30618","HHC6_30618","38","M"
"C6_30622","HHC6_30622","51","F"
"C6_30623","HHC6_30623","37","M"
"C6_30624","HHC6_30624","56","M"
"C6_30626","HHC6_30626","51","F"
"C6_30627","HHC6_30627","45","M"
"C6_30628","HHC6_30628","43","M"
"C6_30630","HHC6_30630","45","M"
"C6_30632","HHC6_30632","48","M"
"C6_30633","HHC6_30633","61","M"
"C6_30635","HHC6_30635","34","F"
"C6_30636","HHC6_30636","36","M"
"C6_30640","HHC6_30640","47","M"
"C6_30642","HHC6_30642","44","F"
"C6_30644","HHC6_30644","41","M"
"C6_30646","HHC6_30646","41","F"
"C6_30647","HHC6_30647","43","M"
"C6_30649","HHC6_30649","32","F"
"C6_30650","HHC6_30650","41","F"
"C6_30651","HHC6_30651","56","M"
"C6_30652","HHC6_30652","38","F"
"C6_30653","HHC6_30653","47","M"
"C6_30655","HHC6_30655","49","F"
"C6_30656","HHC6_30656","34","M"
"C6_30657","HHC6_30657","47","F"
"C6_30659","HHC6_30659","52","F"
"C6_30662","HHC6_30662","43","F"
"C6_30665","HHC6_30665","41","F"
"C6_30667","HHC6_30667","43","M"
"C6_30669","HHC6_30669","34","F"
"C6_30670","HHC6_30670","52","M"
"C6_30673","HHC6_30673","57","M"
"C6_30674","HHC6_30674","63","M"
"C6_30675","HHC6_30675","45","F"
"C6_30676","HHC6_30676","43","M"
"C6_30677","HHC6_30677","48","F"
"C6_30679","HHC6_30679","48","F"
"C6_30680","HHC6_30680","34","F"
"C6_30681","HHC6_30681","61","M"
"C6_30682","HHC6_30682","40","F"
"C6_30683","HHC6_30683","24","M"
"C6_30684","HHC6_30684","46","M"
"C6_30685","HHC6_30685","37","M"
"C6_30687","HHC6_30687","50","M"
"C6_30688","HHC6_30688","53","F"
"C6_30689","HHC6_30689","42","F"
"C6_30691","HHC6_30691","51","M"
"C6_30692","HHC6_30692","50","F"
"C6_30693","HHC6_30693","35","F"
"C6_30694","HHC6_30694","45","M"
"C6_30697","HHC6_30697","40","M"
"C6_30698","HHC6_30698","37","M"
"C6_30699","HHC6_30699","46","F"
"C6_30702","HHC6_30702","29","F"
"C6_30704","HHC6_30704","46","F"
"C6_30706","HHC6_30706","45","M"
"C6_30707","HHC6_30707","40","M"
"C6_30708","HHC6_30708","46","F"
"C6_30715","HHC6_30715","48","M"
"C6_30725","HHC6_30725","37","F"
"C6_30727","HHC6_30727","30","F"
"C6_30728","HHC6_30728","37","M"
"C6_30730","HHC6_30730","38","F"
"C6_30732","HHC6_30732","38","F"
"C6_30733","HHC6_30733","42","F"
"C6_30736","HHC6_30736","47","F"
"C6_30737","HHC6_30737","39","F"
"C6_30742","HHC6_30742","42","M"
"C6_30743","HHC6_30743","50","F"
"C6_30747","HHC6_30747","58","M"
"D1_40001","HHD1_40001","34","M"
"D1_40002","HHD1_40002","23","F"
"D1_40003","HHD1_40003","48","F"
"D1_40004","HHD1_40004","24","F"
"D1_40005","HHD1_40005","29","M"
"D1_40006","HHD1_40006","31","M"
"D1_40007","HHD1_40007","57","F"
"D1_40008","HHD1_40008","34","M"
"D1_40009","HHD1_40009","63","M"
"D1_40010","HHD1_40010","42","M"
"D1_40011","HHD1_40011","22","M"
"D1_40012","HHD1_40012","49","F"
"D1_40013","HHD1_40013","38","M"
"D1_40014","HHD1_40014","45","M"
"D1_40015","HHD1_40015","44","M"
"D1_40016","HHD1_40016","20","M"
"D1_40017","HHD1_40017","33","F"
"D1_40018","HHD1_40018","58","F"
"D1_40019","HHD1_40019","57","F"
"D1_40020","HHD1_40020","34","M"
"D1_40021","HHD1_40021","23","M"
"D1_40022","HHD1_40022","41","M"
"D1_40023","HHD1_40023","34","M"
"D1_40024","HHD1_40024","46","F"
"D1_40025","HHD1_40025","34","M"
"D1_40026","HHD1_40026","51","M"
"D1_40027","HHD1_40027","42","M"
"D1_40028","HHD1_40028","48","M"
"D1_40029","HHD1_40029","40","M"
"D1_40030","HHD1_40030","35","M"
"D1_40031","HHD1_40031","55","F"
"D1_40032","HHD1_40032","30","M"
"D1_40033","HHD1_40033","51","F"
"D1_40034","HHD1_40034","34","F"
"D1_40035","HHD1_40035","50","M"
"D1_40036","HHD1_40036","49","F"
"D1_40037","HHD1_40037","30","F"
"D1_40038","HHD1_40038","56","F"
"D1_40039","HHD1_40039","34","M"
"D1_40040","HHD1_40040","43","F"
"D1_40041","HHD1_40041","48","M"
"D1_40042","HHD1_40042","21","M"
"D1_40043","HHD1_40043","48","M"
"D1_40044","HHD1_40044","37","F"
"D1_40045","HHD1_40045","34","M"
"D1_40046","HHD1_40046","59","M"
"D1_40047","HHD1_40047","47","M"
"D1_40048","HHD1_40048","43","F"
"D1_40049","HHD1_40049","62","M"
"D1_40050","HHD1_40050","42","F"
"D1_40051","HHD1_40051","49","F"
"D1_40052","HHD1_40052","33","M"
"D1_40053","HHD1_40053","43","F"
"D1_40054","HHD1_40054","51","F"
"D1_40055","HHD1_40055","50","M"
"D1_40056","HHD1_40056","48","M"
"D1_40057","HHD1_40057","44","M"
"D1_40058","HHD1_40058","31","F"
"D1_40059","HHD1_40059","38","F"
"D1_40060","HHD1_40060","45","M"
"D1_40061","HHD1_40061","35","F"
"D1_40062","HHD1_40062","46","F"
"D1_40063","HHD1_40063","23","M"
"D1_40064","HHD1_40064","49","F"
"D1_40065","HHD1_40065","60","M"
"D1_40066","HHD1_40066","31","F"
"D1_40067","HHD1_40067","47","M"
"D1_40068","HHD1_40068","24","M"
"D1_40069","HHD1_40069","39","M"
"D1_40070","HHD1_40070","22","M"
"D1_40071","HHD1_40071","34","F"
"D1_40072","HHD1_40072","31","F"
"D1_40073","HHD1_40073","55","M"
"D1_40074","HHD1_40074","34","F"
"D1_40075","HHD1_40075","60","M"
"D1_40076","HHD1_40076","46","M"
"D1_40077","HHD1_40077","52","F"
"D1_40078","HHD1_40078","51","M"
"D1_40079","HHD1_40079","41","M"
"D1_40080","HHD1_40080","50","M"
"D1_40081","HHD1_40081","38","F"
"D1_40082","HHD1_40082","51","M"
"D1_40083","HHD1_40083","44","M"
"D1_40084","HHD1_40084","34","F"
"D1_40085","HHD1_40085","52","F"
"D1_40086","HHD1_40086","41","M"
"D1_40087","HHD1_40087","57","M"
"D1_40088","HHD1_40088","27","F"
"D1_40089","HHD1_40089","33","M"
"D1_40090","HHD1_40090","56","F"
"D1_40091","HHD1_40091","40","M"
"D1_40092","HHD1_40092","40","F"
"D1_40093","HHD1_40093","46","M"
"D1_40094","HHD1_40094","34","M"
"D1_40095","HHD1_40095","33","M"
"D1_40096","HHD1_40096","31","F"
"D1_40097","HHD1_40097","51","M"
"D1_40098","HHD1_40098","26","F"
"D1_40099","HHD1_40099","46","M"
"D1_40100","HHD1_40100","45","M"
"D1_40101","HHD1_40101","40","F"
"D1_40102","HHD1_40102","33","M"
"D1_40103","HHD1_40103","59","F"
"D1_40104","HHD1_40104","32","M"
"D1_40105","HHD1_40105","42","M"
"D1_40106","HHD1_40106","49","M"
"D1_40107","HHD1_40107","45","F"
"D1_40108","HHD1_40108","32","F"
"D1_40109","HHD1_40109","44","M"
"D1_40110","HHD1_40110","31","M"
"D1_40111","HHD1_40111","45","M"
"D1_40112","HHD1_40112","41","F"
"D1_40113","HHD1_40113","31","F"
"D1_40114","HHD1_40114","29","F"
"D1_40115","HHD1_40115","45","M"
"D1_40116","HHD1_40116","55","M"
"D1_40117","HHD1_40117","34","M"
"D1_40118","HHD1_40118","65","M"
"D1_40119","HHD1_40119","33","F"
"D1_40120","HHD1_40120","59","F"
"D1_40121","HHD1_40121","34","F"
"D1_40122","HHD1_40122","65","M"
"D1_40123","HHD1_40123","44","F"
"D1_40124","HHD1_40124","63","F"
"D1_40125","HHD1_40125","45","F"
"D1_40126","HHD1_40126","39","M"
"D1_40127","HHD1_40127","59","F"
"D1_40128","HHD1_40128","36","M"
"D1_40129","HHD1_40129","39","F"
"D1_40130","HHD1_40130","32","F"
"D1_40131","HHD1_40131","25","M"
"D1_40132","HHD1_40132","58","F"
"D1_40133","HHD1_40133","38","M"
"D1_40134","HHD1_40134","57","F"
"D1_40135","HHD1_40135","32","M"
"D1_40136","HHD1_40136","54","F"
"D1_40137","HHD1_40137","60","M"
"D1_40138","HHD1_40138","48","F"
"D1_40139","HHD1_40139","67","F"
"D1_40140","HHD1_40140","37","M"
"D1_40141","HHD1_40141","52","F"
"D1_40142","HHD1_40142","42","M"
"D1_40143","HHD1_40143","33","M"
"D1_40144","HHD1_40144","45","M"
"D1_40145","HHD1_40145","39","M"
"D1_40146","HHD1_40146","48","M"
"D1_40147","HHD1_40147","42","M"
"D1_40148","HHD1_40148","41","M"
"D1_40149","HHD1_40149","47","F"
"D1_40150","HHD1_40150","32","F"
"D1_40151","HHD1_40151","34","F"
"D1_40152","HHD1_40152","30","M"
"D1_40153","HHD1_40153","29","F"
"D1_40154","HHD1_40154","33","F"
"D1_40155","HHD1_40155","59","F"
"D1_40156","HHD1_40156","39","M"
"D1_40157","HHD1_40157","54","F"
"D1_40158","HHD1_40158","56","F"
"D1_40159","HHD1_40159","39","F"
"D1_40160","HHD1_40160","53","M"
"D1_40161","HHD1_40161","46","F"
"D1_40162","HHD1_40162","43","M"
"D1_40163","HHD1_40163","32","F"
"D1_40164","HHD1_40164","49","F"
"D1_40165","HHD1_40165","51","M"
"D1_40166","HHD1_40166","28","M"
"D1_40167","HHD1_40167","46","F"
"D1_40168","HHD1_40168","51","F"
"D1_40169","HHD1_40169","42","M"
"D1_40170","HHD1_40170","34","F"
"D1_40171","HHD1_40171","32","F"
"D1_40172","HHD1_40172","50","M"
"D1_40173","HHD1_40173","44","F"
"D1_40174","HHD1_40174","38","F"
"D1_40175","HHD1_40175","46","M"
"D1_40176","HHD1_40176","42","M"
"D1_40177","HHD1_40177","55","F"
"D1_40178","HHD1_40178","38","F"
"D1_40179","HHD1_40179","48","F"
"D1_40180","HHD1_40180","34","M"
"D1_40181","HHD1_40181","55","M"
"D1_40182","HHD1_40182","35","M"
"D1_40183","HHD1_40183","53","F"
"D1_40184","HHD1_40184","52","M"
"D1_40185","HHD1_40185","40","F"
"D1_40186","HHD1_40186","31","M"
"D1_40187","HHD1_40187","42","F"
"D1_40188","HHD1_40188","33","F"
"D1_40189","HHD1_40189","33","F"
"D1_40190","HHD1_40190","33","F"
"D1_40191","HHD1_40191","29","M"
"D1_40192","HHD1_40192","34","M"
"D1_40193","HHD1_40193","62","M"
"D1_40194","HHD1_40194","70","M"
"D1_40195","HHD1_40195","40","F"
"D1_40196","HHD1_40196","55","F"
"D1_40197","HHD1_40197","50","M"
"D1_40198","HHD1_40198","49","M"
"D1_40199","HHD1_40199","51","F"
"D1_40200","HHD1_40200","60","F"
"D1_40201","HHD1_40201","47","M"
"D1_40202","HHD1_40202","37","F"
"D1_40203","HHD1_40203","46","F"
"D1_40204","HHD1_40204","49","M"
"D1_40205","HHD1_40205","30","M"
"D1_40206","HHD1_40206","34","F"
"D1_40207","HHD1_40207","55","F"
"D1_40208","HHD1_40208","40","F"
"D1_40209","HHD1_40209","43","F"
"D1_40210","HHD1_40210","35","F"
"D1_40211","HHD1_40211","33","M"
"D1_40212","HHD1_40212","41","M"
"D1_40213","HHD1_40213","50","F"
"D1_40214","HHD1_40214","40","M"
"D1_40215","HHD1_40215","51","M"
"D1_40216","HHD1_40216","49","F"
"D1_40217","HHD1_40217","48","M"
"D1_40218","HHD1_40218","30","M"
"D1_40219","HHD1_40219","28","F"
"D1_40220","HHD1_40220","42","F"
"D1_40221","HHD1_40221","40","F"
"D1_40222","HHD1_40222","34","M"
"D1_40223","HHD1_40223","36","F"
"D1_40224","HHD1_40224","39","F"
"D1_40225","HHD1_40225","50","F"
"D1_40226","HHD1_40226","58","F"
"D1_40227","HHD1_40227","42","F"
"D1_40228","HHD1_40228","35","F"
"D1_40229","HHD1_40229","43","F"
"D1_40230","HHD1_40230","42","F"
"D1_40231","HHD1_40231","61","F"
"D1_40232","HHD1_40232","52","F"
"D1_40233","HHD1_40233","24","F"
"D1_40234","HHD1_40234","48","F"
"D1_40235","HHD1_40235","33","M"
"D1_40236","HHD1_40236","41","M"
"D1_40237","HHD1_40237","48","M"
"D1_40238","HHD1_40238","35","F"
"D1_40239","HHD1_40239","36","M"
"D1_40240","HHD1_40240","59","F"
"D1_40241","HHD1_40241","59","M"
"D1_40242","HHD1_40242","47","F"
"D1_40243","HHD1_40243","56","F"
"D1_40244","HHD1_40244","48","M"
"D1_40245","HHD1_40245","40","M"
"D1_40246","HHD1_40246","55","M"
"D1_40247","HHD1_40247","46","F"
"D1_40248","HHD1_40248","40","M"
"D1_40249","HHD1_40249","34","M"
"D1_40250","HHD1_40250","38","M"
"D1_40251","HHD1_40251","41","F"
"D1_40252","HHD1_40252","40","F"
"D1_40253","HHD1_40253","38","M"
"D1_40254","HHD1_40254","33","F"
"D1_40255","HHD1_40255","36","M"
"D1_40256","HHD1_40256","46","M"
"D1_40257","HHD1_40257","55","M"
"D1_40258","HHD1_40258","51","F"
"D1_40259","HHD1_40259","33",NA
"D1_40260","HHD1_40260","58","M"
"D1_40261","HHD1_40261","59","F"
"D1_40262","HHD1_40262","37","F"
"D1_40263","HHD1_40263","53","M"
"D1_40264","HHD1_40264","53","M"
"D1_40265","HHD1_40265","37","F"
"D1_40266","HHD1_40266","49","M"
"D1_40267","HHD1_40267","33","F"
"D1_40268","HHD1_40268","39","F"
"D1_40269","HHD1_40269","37","F"
"D1_40270","HHD1_40270","45","F"
"D1_40271","HHD1_40271","39","F"
"D1_40272","HHD1_40272","32","F"
"D1_40273","HHD1_40273","48","M"
"D1_40274","HHD1_40274","47","F"
"D1_40275","HHD1_40275","46","F"
"D1_40276","HHD1_40276","56","F"
"D1_40277","HHD1_40277","39","F"
"D1_40278","HHD1_40278","54","F"
"D1_40279","HHD1_40279","52","F"
"D1_40280","HHD1_40280","38","F"
"D1_40281","HHD1_40281","53","other"
"D1_40282","HHD1_40282","34","F"
"D1_40283","HHD1_40283","43","M"
"D1_40284","HHD1_40284","46","M"
"D1_40285","HHD1_40285","40","F"
"D1_40286","HHD1_40286","53","F"
"D1_40287","HHD1_40287","40","M"
"D1_40288","HHD1_40288","36","F"
"D1_40289","HHD1_40289","34","M"
"D1_40290","HHD1_40290","36","M"
"D1_40291","HHD1_40291","51","M"
"D1_40292","HHD1_40292","40","M"
"D1_40293","HHD1_40293","47","F"
"D1_40294","HHD1_40294","41","F"
"D1_40295","HHD1_40295","35","F"
"D1_40296","HHD1_40296","52","M"
"D1_40297","HHD1_40297","41","F"
"D1_40298","HHD1_40298","55","M"
"D1_40299","HHD1_40299","31","F"
"D1_40300","HHD1_40300","39","M"
"D1_40301","HHD1_40301","50","F"
"D1_40302","HHD1_40302","50","F"
"D1_40303","HHD1_40303","51","F"
"D1_40304","HHD1_40304","47","F"
"D1_40305","HHD1_40305","60","F"
"D1_40306","HHD1_40306","38","F"
"D1_40307","HHD1_40307","38","M"
"D1_40308","HHD1_40308","48","M"
"D1_40309","HHD1_40309","40","M"
"D1_40310","HHD1_40310","26","F"
"D1_40311","HHD1_40311","30","F"
"D1_40312","HHD1_40312","51","M"
"D1_40313","HHD1_40313","30","M"
"D1_40314","HHD1_40314","39","F"
"D1_40315","HHD1_40315","42","M"
"D1_40316","HHD1_40316","46","M"
"D1_40317","HHD1_40317","49","M"
"D1_40318","HHD1_40318","47","F"
"D1_40319","HHD1_40319","39","M"
"D1_40320","HHD1_40320","42","M"
"D1_40321","HHD1_40321","42","F"
"D1_40322","HHD1_40322","46","F"
"D1_40323","HHD1_40323","57","F"
"D1_40324","HHD1_40324","40","M"
"D1_40325","HHD1_40325","49","M"
"D1_40326","HHD1_40326","25","M"
"D1_40327","HHD1_40327","36","M"
"D1_40328","HHD1_40328","48","M"
"D1_40329","HHD1_40329","41","M"
"D1_40330","HHD1_40330","33","F"
"D1_40331","HHD1_40331","44","F"
"D1_40332","HHD1_40332","30","M"
"D1_40333","HHD1_40333","30","M"
"D1_40334","HHD1_40334","35","F"
"D1_40335","HHD1_40335","40","M"
"D1_40336","HHD1_40336","35","F"
"D1_40337","HHD1_40337","50","M"
